sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
411,33,train,TRAINNING_DATA/Person34/output_6.jpg,"Một cậu thanh niên tóc cắt ngắn, cao, mặc chiếc áo cộc tay màu vàng, có ba đường sọc màu nâu ở phần vai áo và họa tiết ở phần thân áo, chiếc quần dài màu nâu, chân đi đôi dép xỏ ngón màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00411_pid33_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00411_pid33_output_6_attention_mask.raw,64
412,1935,train,DHGTVT_00/01936_00010830.jpg,"nam tóc ngắn màu đen, đeo khẩu trang màu trắng, tay phải cầm điện thoại màu đen, đeo ba lô màu đen bên vai phải, mặc áo trong màu cam, khoác áo ngoài màu xanh cô ban, mặc quần dài màu đen bên sườn ống có một vệt kẻ ngang màu trắng, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00412_pid1935_01936_00010830_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00412_pid1935_01936_00010830_attention_mask.raw,64
413,1050,train,HoGuom_01/01051_00002400.jpg,"nam cắt tóc ngắn, mặc áo phông màu ghi cộc tay cổ tròn, trên cánh tay có hình màu đen, tay trái cầm điện thoại, tay phải bế một em bé, mặc quần đùi kẻ ngang 3 màu đen, trắng xanh, đi dép lê màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00413_pid1050_01051_00002400_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00413_pid1050_01051_00002400_attention_mask.raw,64
414,310,train,HoGuom_00/00311_00010170.jpg,"nữ thanh niên tóc ngắn, mặc quần đùi đen, áo phông vàng, đi dép cao gót.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00414_pid310_00311_00010170_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00414_pid310_00311_00010170_attention_mask.raw,33
415,655,train,HoGuom_00/00656_00008240.jpg,"người phụ nữ tóc dài màu đen, mặc váy dài màu trắng, đi xăng đan màu trắng, trước váy có hình màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00415_pid655_00656_00008240_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00415_pid655_00656_00008240_attention_mask.raw,46
416,1709,train,DHHN_HVBCVT_00/01710_00008445.jpg,"cô gái tóc dài màu đen, áo khoác có mũ màu trắng, quần dài màu trắng, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00416_pid1709_01710_00008445_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00416_pid1709_01710_00008445_attention_mask.raw,39
417,235,train,HoGuom_00/00236_00007595.jpg,"nam thanh niên mặc áo trắng ngắn tay, quần ngố bò màu xanh, đi giày trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00417_pid235_00236_00007595_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00417_pid235_00236_00007595_attention_mask.raw,32
418,1574,train,DHHN_HVBCVT_00/01575_00006780.jpg,"cô gái đeo kính, đeo khẩu trang xanh, mặc áo khoác trắng, quần bò màu xanh, đi giày thể thao trắng, lưng đeo ba lô.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00418_pid1574_01575_00006780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00418_pid1574_01575_00006780_attention_mask.raw,53
419,571,train,HoGuom_00/00572_00005545.jpg,"người đàn ông tóc ngắn màu đen, mặc áo phông ngắn tay, có cổ, màu đen, quần dài màu đen, đi giày thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00419_pid571_00572_00005545_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00419_pid571_00572_00005545_attention_mask.raw,51
420,1414,train,HoGuom_01/01415_1.jpg,"Một người đàn ông có mái tóc màu đen, mặc áo phông màu trắng, mặc quần short màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00420_pid1414_01415_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00420_pid1414_01415_1_attention_mask.raw,39
421,418,train,HoGuom_00/00419_00014375.jpg,"thanh niên mặc áo dài tay màu trắng sọc, đi dép tông, quần màu tối.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00421_pid418_00419_00014375_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00421_pid418_00419_00014375_attention_mask.raw,33
422,863,train,HoGuom_01/00864_00086485.jpg,"nữ tóc dài màu hạt dẻ để xõa, mặc áo trắng dài tay, đeo túi bên vai phải màu đen, mặc chân váy ngắn trên gối kẻ ca rô màu rêu, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00422_pid863_00864_00086485_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00422_pid863_00864_00086485_attention_mask.raw,64
423,1227,train,HoGuom_01/01228_00003945.jpg,"Một cô gái tóc màu đen, mặc áo dài tay màu trắng đục, mặc quần dài màu đen, đi giày màu đen, đeo khẩu trang màu xanh nước biển, đeo túi màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00423_pid1227_01228_00003945_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00423_pid1227_01228_00003945_attention_mask.raw,64
424,679,train,HoGuom_00/00680_00009270.jpg,"cô gái tóc ngắn màu nâu, mặc váy dài màu đen, váy ngắn tay, có in hình trước ngực màu trắng, đeo túi xách màu xanh ngọc, đi giày bệt màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00424_pid679_00680_00009270_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00424_pid679_00680_00009270_attention_mask.raw,63
425,1368,train,HoGuom_01/01369_00006135.jpg,"Một người đàn ông tóc màu đen, mặc áo màu tím, mặc quần màu xanh và đi giày.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00425_pid1368_01369_00006135_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00425_pid1368_01369_00006135_attention_mask.raw,37
426,1815,train,DHHN_HVBCVT_00/01816_00013875.jpg,"nam thanh niên mặc áo nỉ có mũ màu ghi, có họa tiết màu vàng trước ngực áo, quần dài màu đen, đi sục màu trắng pha xanh, đeo kính cận, đeo khẩu trang màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00426_pid1815_01816_00013875_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00426_pid1815_01816_00013875_attention_mask.raw,64
427,369,train,HoGuom_00/00370_00012740.jpg,"nữ thanh niên tóc đen dài qua vai, mặc áo sơ mi đỏ sọc trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00427_pid369_00370_00012740_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00427_pid369_00370_00012740_attention_mask.raw,33
428,680,train,HoGuom_00/00681_00009010.jpg,"Bé trai tóc ngắn màu đen, mặc áo phông ngắn tay màu đỏ, quần dài màu xanh lá cây, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00428_pid680_00681_00009010_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00428_pid680_00681_00009010_attention_mask.raw,43
429,162,train,HoGuom_00/00163_00004025.jpg,"nữ mặc quần đùi màu đen, áo vàng không cổ, chân đi tông vàng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00429_pid162_00163_00004025_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00429_pid162_00163_00004025_attention_mask.raw,31
430,1706,train,DHHN_HVBCVT_00/01707_00007635.jpg,"nữ, tóc ngắn màu nâu, áo trong có mũ màu xanh nhạt, áo khoác ngoài màu tím, quần dài màu đen, tất màu đen, dép màu vàng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00430_pid1706_01707_00007635_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00430_pid1706_01707_00007635_attention_mask.raw,58
431,776,train,HoGuom_01/00777_00000975.jpg,"nam thanh niên tóc ngắn màu đen, khẩu trang màu xanh nhạt, áo jean dài tay màu xanh nước biển, quần dài jean màu xanh nước biển, giày thể thao màu trắng có kẻ màu xanh nước biển.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00431_pid776_00777_00000975_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00431_pid776_00777_00000975_attention_mask.raw,64
432,1693,train,DHHN_HVBCVT_00/01694_00004260.jpg,"cô gái tóc dài màu đen, nhuộm tóc mái màu hồng, áo khoác màu đen, quần dài màu đen, đi giày thể thao màu hồng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00432_pid1693_01694_00004260_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00432_pid1693_01694_00004260_attention_mask.raw,52
433,1979,train,DHGTVT_00/01980_00030130.jpg,"nam đội mũ lưỡi trai, mặc áo kẻ ca rô trắng đen, mặc quần dài màu xám, đeo ba lô sau lưng quai màu đen, đi giầy thể thao tối màu, đeo kính cận.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00433_pid1979_01980_00030130_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00433_pid1979_01980_00030130_attention_mask.raw,64
434,1958,train,DHGTVT_00/01959_00017950.jpg,"nam đội mũ lưỡi trai màu đen, mặc áo phông cộc tay cổ tròn màu trắng trước ngực có hình họa tiết màu đen, đeo ba lô sau lưng quai màu đen, mặc quần dài màu xám, đi giầy màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00434_pid1958_01959_00017950_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00434_pid1958_01959_00017950_attention_mask.raw,64
435,68,train,TRAINNING_DATA/Person69/output_2.jpg,"Một nam thanh niên mặc áo phông trắng ngắn tay, chiếc quần dài màu đen, xắn gấu, chân đi đôi dép màu trắng có các sọc màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00435_pid68_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00435_pid68_output_2_attention_mask.raw,59
436,573,train,HoGuom_00/00574_00005340.jpg,"người phụ nữ tóc màu đen, đeo kính, mặc áo phông ngắn tay có cổ màu trắng, mặc quần dài màu đen, đi giày đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00436_pid573_00574_00005340_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00436_pid573_00574_00005340_attention_mask.raw,52
437,1475,train,HoGuom_01/01476_2.jpg,"Một nam thanh niên mặc áo màu đen không cổ, đeo túi vải màu trắng, mặc quần bò màu xanh, đi giầy màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00437_pid1475_01476_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00437_pid1475_01476_2_attention_mask.raw,51
438,1804,train,DHHN_HVBCVT_00/01805_00003795.jpg,"nam thanh niên mặc áo khoác gió có mũ màu xám,, đeo cặp màu đen, mặc quần dài màu ghi đậm, đi giầy cổ cao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00438_pid1804_01805_00003795_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00438_pid1804_01805_00003795_attention_mask.raw,58
439,1199,train,HoGuom_01/01200_00003330.jpg,"Một người phụ nữ tóc màu đen, búi tóc, mặc áo phông màu nâu, mặc quần short ngắn màu đen, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00439_pid1199_01200_00003330_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00439_pid1199_01200_00003330_attention_mask.raw,50
440,741,train,HoGuom_00/00742_00012870.jpg,"cô gái tóc ngắn màu đen, mặc áo ngắn tay màu hồng, khoác ba lô quai màu đen, quần sooc màu hồng, đi dép màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00440_pid741_00742_00012870_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00440_pid741_00742_00012870_attention_mask.raw,51
441,1628,train,DHHN_HVBCVT_00/01629_00029325.jpg,"nam thanh niên tóc ngắn màu đen, khẩu trang màu trắng, mặc áo khoác màu đen, quai ba lô màu đen, quần dài màu xám, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00441_pid1628_01629_00029325_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00441_pid1628_01629_00029325_attention_mask.raw,59
442,616,train,HoGuom_00/00617_00006995.jpg,"người phụ nữ tóc màu đen búi cao, mặc váy màu nâu và xám, đi giày bệt màu vàng be.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00442_pid616_00617_00006995_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00442_pid616_00617_00006995_attention_mask.raw,41
443,48,train,TRAINNING_DATA/Person49/output_6.jpg,"Một cô giá trẻ, tóc để xõa ngang vai, chân đi đôi giày màu đen, mặc chiếc áo phông cộc tay màu vàng nhạt và chiếc quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00443_pid48_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00443_pid48_output_6_attention_mask.raw,64
444,561,train,HoGuom_00/00562_00004855.jpg,"cô gái tóc dài màu đen, buộc tóc sau gáy, mặc áo sát nách màu trắng, đeo ba lô màu đen trước ngực, mặc chân váy màu xanh đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00444_pid561_00562_00004855_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00444_pid561_00562_00004855_attention_mask.raw,64
445,40,train,TEST_DATA/Person41.2/output_2.jpg,"Một thanh niên nam mặc bộ quần áo thể thao màu xanh nước biển, phần vai và tay áo pha màu trắng, tóc đen cắt ngắn, đi giày thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00445_pid40_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00445_pid40_output_2_attention_mask.raw,63
446,1568,train,DHHN_HVBCVT_00/01569_00002115.jpg,"nam đeo kính, mặc áo khoác có mũ trùm đầu màu đen, đeo ba lô sau lưng màu đen, mặc quần dài màu đen, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00446_pid1568_01569_00002115_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00446_pid1568_01569_00002115_attention_mask.raw,63
447,138,train,HoGuom_00/00139_00002750.jpg,"thanh niên, chân đi tông, mặc áo xanh nõn chuối, quần ngố màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00447_pid138_00139_00002750_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00447_pid138_00139_00002750_attention_mask.raw,31
448,1172,train,HoGuom_01/01173_00001770.jpg,"Một thanh niên tóc đen, mặc áo phông trắng, mặc quần dài màu đen, đi giày màu trắng, đeo túi có dây túi màu vàng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00448_pid1172_01173_00001770_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00448_pid1172_01173_00001770_attention_mask.raw,53
449,28,train,TEST_DATA/Person29.2/output_6.jpg,"Một nam tóc đen cắt ngắn mặc quần dài trùm mắt cá chân màu đen, mặc một chiếc áo phông màu xanh cộc tay có cổ, đi giày thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00449_pid28_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00449_pid28_output_6_attention_mask.raw,64
450,171,train,HoGuom_00/00172_00004255.jpg,"nữ mặc quần bò màu xanh, áo phông trắng, chân đi dép.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00450_pid171_00172_00004255_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00450_pid171_00172_00004255_attention_mask.raw,26
451,1001,train,HoGuom_01/01002_00000810.jpg,"Bé trai cắt tóc một phần, mặc áo phông tay lỡ màu xanh rêu nhạt thân áo màu trắng trước ngực có hàng chữ màu đỏ và hàng chữ màu đen, phía dưới áo có hình đàn chó đốm trắng đen, mặc quần dài màu xanh rêu nhạt, tay phải ngón trỏ giơ chỉ thiên, đi giầy thể thao màu trắng, chân trái co gối chân hướng phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00451_pid1001_01002_00000810_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00451_pid1001_01002_00000810_attention_mask.raw,64
452,1702,train,DHHN_HVBCVT_00/01703_00007845.jpg,"cô gái tóc dài màu đen, áo dài tay màu đen, quần dài màu đen, đeo túi màu đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00452_pid1702_01703_00007845_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00452_pid1702_01703_00007845_attention_mask.raw,46
453,31,train,TEST_DATA/Person32.2/output_9.jpg,"Một nam thanh niên mặc bộ đồ thể thao áo màu trắng có pha xanh ở cánh tay, quần màu đen, đi giày thể thao màu đen, tất màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00453_pid31_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00453_pid31_output_9_attention_mask.raw,58
454,1830,train,DHHN_HVBCVT_00/01831_00028380.jpg,"cô gái đeo kính gọng đen, đeo khẩu trang màu xám, mặc áo khoác màu đen, quần dài rộng ống màu đen, đi giày thể thao trắng pha đen, đeo ba lô đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00454_pid1830_01831_00028380_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00454_pid1830_01831_00028380_attention_mask.raw,64
455,1976,train,DHGTVT_00/01977_00028710.jpg,"nam tóc ngắn, mặc áo phông cộc tay cổ tròn màu xanh tím than, tay trái cầm tờ giấy, tay phải cầm tờ giấy, mặc quần bò mài màu xám, đi giầy thể thao màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00455_pid1976_01977_00028710_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00455_pid1976_01977_00028710_attention_mask.raw,64
456,1660,train,DHHN_HVBCVT_00/01661_00045015.jpg,"nam, tóc ngắn màu đen, áo dài tay màu xanh đen, ngực áo có in hình màu trắng, quần dài màu đen, dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00456_pid1660_01661_00045015_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00456_pid1660_01661_00045015_attention_mask.raw,48
457,1378,train,HoGuom_01/01379_00007680.jpg,"Một người đàn ông có mái tóc màu đen, mặc áo phông màu trắng, đeo túi màu đen, mặc quần màu đen, đi giày thể thao màu đen đang đi bộ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00457_pid1378_01379_00007680_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00457_pid1378_01379_00007680_attention_mask.raw,63
458,1626,train,DHHN_HVBCVT_00/01627_00029325.jpg,"cô gái tóc ngắn màu đen, đeo khẩu trang đen, áo khoác màu đen xám, có kẻ sọc màu đỏ ở tay áo, quần dài màu trắng, đi giày thể thao màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00458_pid1626_01627_00029325_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00458_pid1626_01627_00029325_attention_mask.raw,64
459,485,train,HoGuom_00/00486_00017290.jpg,"người phụ nữ đeo kính tóc ngắn ngang vai màu hạt dẻ, tóc uốn xoăn, mặc váy màu đen, tay có kẻ trắng, trước ngực có hình vẽ màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00459_pid485_00486_00017290_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00459_pid485_00486_00017290_attention_mask.raw,59
460,1265,train,HoGuom_01/01266_00005130.jpg,"Một người phụ nữ có tóc màu nâu, mặc váy tím, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00460_pid1265_01266_00005130_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00460_pid1265_01266_00005130_attention_mask.raw,29
461,848,train,HoGuom_01/00849_00009855.jpg,"nữ, tóc búi sau gáy màu hạt dẻ, mặc áo ngắn tay và quần dài ống rộng họa tiết nhiều màu, đi dép lê, dây túi vắt chéo lưng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00461_pid848_00849_00009855_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00461_pid848_00849_00009855_attention_mask.raw,61
462,507,train,HoGuom_00/00508_00001065.jpg,"người phụ nữ tóc ngắn màu đen, mặc áo phông ngắn tay màu hồng, quần dài màu đen, giày bệt màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00462_pid507_00508_00001065_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00462_pid507_00508_00001065_attention_mask.raw,46
